freq,psd_x,psd_y,psd_z,psd_xyz
93.3,1.598e+04,7.292e+04,7.926e+04,1.682e+05
94.8,1.942e+04,4.962e+04,8.360e+04,1.526e+05
96.3,2.173e+04,3.762e+04,8.514e+04,1.445e+05
97.9,2.032e+04,2.981e+04,8.229e+04,1.324e+05
99.4,1.866e+04,2.289e+04,8.243e+04,1.240e+05
100.9,2.537e+04,2.340e+04,8.608e+04,1.348e+05
102.4,2.472e+04,1.707e+04,7.879e+04,1.206e+05
103.9,2.340e+04,1.033e+04,7.760e+04,1.113e+05
105.4,2.374e+04,7.538e+03,7.836e+04,1.096e+05
106.9,2.495e+04,6.027e+03,7.978e+04,1.108e+05
108.4,2.730e+04,5.175e+03,8.102e+04,1.135e+05
109.9,2.963e+04,4.359e+03,8.000e+04,1.140e+05
111.4,3.212e+04,4.114e+03,7.933e+04,1.156e+05
112.9,3.449e+04,4.510e+03,8.065e+04,1.196e+05
114.4,3.840e+04,4.047e+03,8.166e+04,1.241e+05
115.9,4.164e+04,3.567e+03,8.130e+04,1.265e+05
117.4,4.411e+04,3.689e+03,8.201e+04,1.298e+05
118.9,4.669e+04,4.328e+03,8.307e+04,1.341e+05
120.4,4.817e+04,5.174e+03,8.472e+04,1.381e+05
121.9,4.935e+04,5.932e+03,8.634e+04,1.416e+05
123.4,5.207e+04,6.913e+03,8.743e+04,1.464e+05
125.0,5.683e+04,8.438e+03,8.818e+04,1.534e+05
126.5,6.447e+04,9.970e+03,8.942e+04,1.639e+05
128.0,6.715e+04,1.135e+04,8.425e+04,1.628e+05
129.5,5.430e+04,1.116e+04,7.066e+04,1.361e+05
131.0,4.528e+04,1.080e+04,6.743e+04,1.235e+05
132.5,3.501e+04,8.579e+03,5.051e+04,9.410e+04
134.0,1.103e+04,2.484e+03,1.159e+04,2.511e+04
135.5,4.700e+03,9.974e+02,2.624e+03,8.322e+03
137.0,4.994e+03,5.616e+02,2.204e+03,7.760e+03
138.5,5.761e+03,1.833e+02,2.010e+03,7.955e+03
140.0,5.998e+03,1.186e+02,1.966e+03,8.082e+03
141.5,6.357e+03,1.835e+02,1.979e+03,8.519e+03
143.0,7.231e+03,3.257e+02,1.877e+03,9.434e+03
144.5,6.995e+03,5.037e+02,1.843e+03,9.342e+03
146.0,7.880e+03,4.983e+02,3.170e+03,1.155e+04
147.5,1.088e+04,5.008e+02,4.928e+03,1.631e+04
149.0,1.302e+04,5.936e+02,5.113e+03,1.873e+04
150.5,1.262e+04,6.256e+02,4.227e+03,1.747e+04
152.1,9.997e+03,7.785e+02,3.308e+03,1.408e+04
153.6,1.036e+04,8.724e+02,3.339e+03,1.457e+04
155.1,1.172e+04,9.276e+02,3.296e+03,1.594e+04
156.6,9.827e+03,1.013e+03,2.870e+03,1.371e+04
158.1,8.645e+03,1.067e+03,2.511e+03,1.222e+04
159.6,7.550e+03,1.193e+03,1.927e+03,1.067e+04
161.1,6.450e+03,1.343e+03,1.588e+03,9.382e+03
162.6,4.412e+03,1.314e+03,1.406e+03,7.132e+03
164.1,3.595e+03,1.342e+03,1.723e+03,6.660e+03
165.6,4.571e+03,1.414e+03,2.080e+03,8.065e+03
167.1,5.045e+03,1.423e+03,2.054e+03,8.522e+03
168.6,4.044e+03,1.386e+03,2.409e+03,7.840e+03
170.1,2.708e+03,1.410e+03,2.742e+03,6.859e+03
171.6,2.025e+03,1.479e+03,2.912e+03,6.416e+03
173.1,1.966e+03,1.475e+03,3.480e+03,6.921e+03
174.6,1.766e+03,1.336e+03,3.913e+03,7.015e+03
176.1,1.944e+03,1.057e+03,4.068e+03,7.069e+03
177.6,2.399e+03,8.106e+02,4.063e+03,7.273e+03
179.1,5.815e+03,6.383e+02,4.972e+03,1.143e+04
180.7,1.141e+04,4.333e+02,5.894e+03,1.774e+04
182.2,1.312e+04,2.563e+02,5.629e+03,1.901e+04
183.7,1.410e+04,1.648e+02,4.801e+03,1.906e+04
185.2,1.251e+04,1.095e+02,3.253e+03,1.588e+04
186.7,1.160e+04,1.107e+02,2.599e+03,1.431e+04
188.2,1.213e+04,1.562e+02,1.939e+03,1.423e+04
189.7,1.159e+04,2.151e+02,1.185e+03,1.299e+04
191.2,1.092e+04,2.489e+02,8.094e+02,1.198e+04
192.7,1.025e+04,2.513e+02,6.484e+02,1.115e+04
194.2,1.001e+04,3.091e+02,6.195e+02,1.094e+04
195.7,9.262e+03,3.494e+02,6.414e+02,1.025e+04
197.2,1.018e+04,3.927e+02,9.330e+02,1.151e+04
198.7,1.278e+04,5.569e+02,1.688e+03,1.502e+04
