freq,psd_x,psd_y,psd_z,psd_xyz
146.3,1.204e+04,1.598e+03,1.584e+03,1.522e+04
147.8,1.175e+04,2.428e+03,1.919e+03,1.610e+04
149.3,1.080e+04,3.161e+03,2.145e+03,1.611e+04
150.8,1.022e+04,3.702e+03,2.462e+03,1.638e+04
152.3,9.725e+03,3.912e+03,2.808e+03,1.645e+04
153.8,9.094e+03,3.988e+03,3.134e+03,1.622e+04
155.3,8.994e+03,4.124e+03,3.576e+03,1.670e+04
156.9,9.038e+03,4.095e+03,4.106e+03,1.724e+04
158.4,9.287e+03,4.264e+03,4.690e+03,1.824e+04
159.9,9.297e+03,4.647e+03,5.191e+03,1.914e+04
161.4,9.206e+03,4.440e+03,5.549e+03,1.919e+04
162.9,8.566e+03,3.967e+03,5.667e+03,1.820e+04
164.4,1.032e+04,4.198e+03,6.757e+03,2.128e+04
165.9,1.172e+04,4.451e+03,7.620e+03,2.379e+04
167.4,1.375e+04,4.800e+03,8.668e+03,2.721e+04
168.9,1.775e+04,5.398e+03,9.967e+03,3.312e+04
170.4,2.135e+04,5.886e+03,1.077e+04,3.800e+04
171.9,2.296e+04,5.906e+03,1.084e+04,3.970e+04
173.4,2.293e+04,5.586e+03,1.055e+04,3.906e+04
175.0,2.183e+04,5.087e+03,9.837e+03,3.675e+04
176.5,2.165e+04,4.759e+03,9.143e+03,3.555e+04
178.0,2.159e+04,4.443e+03,8.451e+03,3.448e+04
179.5,2.085e+04,3.988e+03,7.837e+03,3.267e+04
181.0,2.080e+04,3.669e+03,7.336e+03,3.181e+04
182.5,2.187e+04,3.496e+03,7.269e+03,3.264e+04
184.0,2.210e+04,3.188e+03,7.175e+03,3.246e+04
185.5,2.244e+04,2.921e+03,7.295e+03,3.265e+04
187.0,2.284e+04,2.721e+03,7.564e+03,3.313e+04
188.5,1.832e+04,2.242e+03,6.252e+03,2.681e+04
190.0,1.381e+04,1.878e+03,4.905e+03,2.060e+04
191.5,9.800e+03,1.482e+03,3.677e+03,1.496e+04
193.1,7.750e+03,1.191e+03,2.864e+03,1.181e+04
194.6,7.039e+03,1.006e+03,2.338e+03,1.038e+04
196.1,6.875e+03,8.148e+02,1.877e+03,9.566e+03
197.6,6.820e+03,6.729e+02,1.518e+03,9.011e+03
199.1,7.785e+03,5.869e+02,1.335e+03,9.707e+03
