freq,psd_x,psd_y,psd_z,psd_xyz
123.4,7.583e+04,5.233e+04,4.695e+04,1.751e+05
124.9,8.561e+04,4.793e+04,4.667e+04,1.802e+05
126.4,9.769e+04,4.318e+04,4.684e+04,1.877e+05
127.9,1.070e+05,3.745e+04,4.565e+04,1.901e+05
129.4,1.006e+05,2.950e+04,3.902e+04,1.691e+05
130.9,1.103e+05,2.512e+04,3.847e+04,1.739e+05
132.4,1.047e+05,1.865e+04,3.271e+04,1.561e+05
134.0,3.056e+04,4.696e+03,8.637e+03,4.389e+04
135.5,1.049e+04,1.185e+03,2.607e+03,1.428e+04
137.0,5.481e+03,1.167e+03,2.044e+03,8.692e+03
138.5,4.940e+03,1.082e+03,1.913e+03,7.935e+03
140.0,6.028e+03,8.795e+02,1.885e+03,8.793e+03
141.5,5.898e+03,6.818e+02,1.664e+03,8.244e+03
143.0,7.214e+03,6.245e+02,1.844e+03,9.682e+03
144.5,8.196e+03,6.812e+02,2.114e+03,1.099e+04
146.0,8.826e+03,9.768e+02,2.094e+03,1.190e+04
147.5,9.564e+03,1.577e+03,1.819e+03,1.296e+04
149.0,8.208e+03,2.486e+03,1.465e+03,1.216e+04
150.5,5.369e+03,3.083e+03,1.106e+03,9.558e+03
152.0,4.886e+03,2.795e+03,1.008e+03,8.689e+03
153.5,4.996e+03,2.176e+03,1.035e+03,8.207e+03
155.0,3.470e+03,1.750e+03,1.028e+03,6.249e+03
156.5,2.108e+03,1.385e+03,1.116e+03,4.609e+03
158.0,1.365e+03,1.192e+03,1.237e+03,3.794e+03
159.5,9.111e+02,1.300e+03,1.394e+03,3.605e+03
161.0,6.018e+02,1.457e+03,1.500e+03,3.558e+03
162.5,6.136e+02,1.835e+03,1.586e+03,4.035e+03
164.1,4.962e+02,2.352e+03,1.745e+03,4.594e+03
165.6,5.391e+02,2.673e+03,1.904e+03,5.116e+03
167.1,7.563e+02,3.025e+03,1.896e+03,5.678e+03
168.6,7.045e+02,3.611e+03,1.865e+03,6.180e+03
170.1,7.008e+02,3.588e+03,1.946e+03,6.234e+03
171.6,7.513e+02,3.603e+03,1.971e+03,6.326e+03
173.1,9.984e+02,3.344e+03,1.812e+03,6.155e+03
174.6,1.224e+03,2.908e+03,1.640e+03,5.772e+03
176.1,1.389e+03,2.562e+03,1.595e+03,5.546e+03
177.6,1.362e+03,2.348e+03,1.623e+03,5.333e+03
179.1,1.166e+03,2.191e+03,1.614e+03,4.971e+03
180.6,1.226e+03,1.926e+03,1.615e+03,4.767e+03
182.1,1.487e+03,1.590e+03,1.691e+03,4.768e+03
183.6,1.628e+03,1.274e+03,1.911e+03,4.813e+03
185.1,1.787e+03,8.955e+02,2.360e+03,5.043e+03
186.6,1.978e+03,5.463e+02,3.167e+03,5.691e+03
188.1,1.878e+03,2.674e+02,3.175e+03,5.320e+03
189.6,1.741e+03,1.498e+02,2.658e+03,4.549e+03
191.1,1.763e+03,1.578e+02,2.122e+03,4.043e+03
192.6,2.089e+03,2.009e+02,1.833e+03,4.123e+03
194.2,2.578e+03,2.589e+02,1.706e+03,4.542e+03
195.7,2.765e+03,3.117e+02,1.456e+03,4.532e+03
197.2,2.723e+03,4.329e+02,1.404e+03,4.560e+03
198.7,3.461e+03,5.731e+02,1.415e+03,5.449e+03
